"Datum","Bewoelkung","Temperatur","Windgeschwindigkeit","Wettercode","Warengruppe","Umsatz","id","KielerWoche","Feiertag","Art_des_Feiertags","Ferien","Wochentag","Fussballspiel","Flohmarkt","Jahreszeit","Temperaturkategorie","Kreuzfahrtschiffe"
2017-01-27,0,2.142857,7,5,2,247.138197864919,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-01-27,0,2.142857,7,5,3,88.9693164758223,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-01-27,0,2.142857,7,5,4,134.892150309327,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-01-27,0,2.142857,7,5,5,234.634393133873,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-01-28,1,2.875,5,5,1,119.776887506826,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","niedrig",0
2017-01-28,1,2.875,5,5,2,313.682969192529,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","niedrig",0
2017-01-28,1,2.875,5,5,3,109.069741792424,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","niedrig",0
2017-01-28,1,2.875,5,5,4,150.612189036317,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","niedrig",0
2017-01-28,1,2.875,5,5,5,332.611346798779,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","niedrig",0
2017-01-29,7,4.75,8,61,1,30.3865291347707,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","mittel",0
2017-01-29,7,4.75,8,61,2,379.072962437235,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","mittel",0
2017-01-29,7,4.75,8,61,3,137.21086624229,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","mittel",0
2017-01-29,7,4.75,8,61,4,182.721053036135,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","mittel",0
2017-01-29,7,4.75,8,61,5,221.019629284822,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","mittel",0
2017-01-30,7,2.625,13,61,1,95.5900521407205,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-01-30,7,2.625,13,61,2,239.843727193044,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-01-30,7,2.625,13,61,3,87.292602098661,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-01-30,7,2.625,13,61,4,58.6463743359007,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-01-30,7,2.625,13,61,5,236.006377891823,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-01-31,7,3.125,15,10,1,92.8994636837401,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","mittel",0
2017-01-31,7,3.125,15,10,2,221.330857530692,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","mittel",0
2017-01-31,7,3.125,15,10,3,97.6009704783781,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","mittel",0
2017-01-31,7,3.125,15,10,4,91.3282754946385,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","mittel",0
2017-01-31,7,3.125,15,10,5,213.403139400616,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","mittel",0
2017-02-01,7,1.125,8,20,1,66.5673255870155,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","niedrig",0
2017-02-01,7,1.125,8,20,2,239.504840288098,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","niedrig",0
2017-02-01,7,1.125,8,20,3,58.2224524882749,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","niedrig",0
2017-02-01,7,1.125,8,20,4,71.90630540414,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","niedrig",0
2017-02-01,7,1.125,8,20,5,241.547252007214,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","niedrig",0
2017-02-02,7,1.75,6,61,1,89.9254398203578,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","niedrig",0
2017-02-02,7,1.75,6,61,2,222.76706749452,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","niedrig",0
2017-02-02,7,1.75,6,61,3,54.3967685635611,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","niedrig",0
2017-02-02,7,1.75,6,61,4,71.8568347813858,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","niedrig",0
2017-02-02,7,1.75,6,61,5,191.633105336455,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","niedrig",0
2017-02-03,7,1.625,6,45,1,78.3684128353329,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-02-03,7,1.625,6,45,2,212.92401534834,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-02-03,7,1.625,6,45,3,83.3749446533499,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-02-03,7,1.625,6,45,4,77.2719087098648,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-02-03,7,1.625,6,45,5,220.640999608196,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-02-04,7,5.75,6,61,1,108.219789178826,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","mittel",0
2017-02-04,7,5.75,6,61,2,276.252863559981,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","mittel",0
2017-02-04,7,5.75,6,61,3,97.3650366684813,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","mittel",0
2017-02-04,7,5.75,6,61,4,156.145828217114,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","mittel",0
2017-02-04,7,5.75,6,61,5,266.821574321585,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","mittel",0
2017-02-05,8,2,10,61,1,57.4532745562637,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","niedrig",0
2017-02-05,8,2,10,61,2,374.084257351283,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","niedrig",0
2017-02-05,8,2,10,61,3,126.842276780996,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","niedrig",0
2017-02-05,8,2,10,61,4,148.611259758825,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","niedrig",0
2017-02-05,8,2,10,61,5,244.404283981917,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","niedrig",0
2017-02-06,7,2.5,12,61,1,132.177431806535,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-02-06,7,2.5,12,61,2,237.959555280101,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-02-06,7,2.5,12,61,3,91.3622676641499,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-02-06,7,2.5,12,61,4,78.7402186288165,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-02-06,7,2.5,12,61,5,220.574521924832,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-02-07,7,0,12,77,1,132.849204976505,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-02-07,7,0,12,77,2,266.645083093324,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-02-07,7,0,12,77,3,89.252680922547,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-02-07,7,0,12,77,4,64.4310797984471,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-02-07,7,0,12,77,5,250.869064544005,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-02-08,8,-2,8,77,1,117.004984635316,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","niedrig",0
2017-02-08,8,-2,8,77,2,249.061981621222,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","niedrig",0
2017-02-08,8,-2,8,77,3,100.810504587999,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","niedrig",0
2017-02-08,8,-2,8,77,4,62.108564002711,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","niedrig",0
2017-02-08,8,-2,8,77,5,233.337060178352,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","niedrig",0
2017-02-09,8,-2.125,11,22,1,119.337453228786,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","niedrig",0
2017-02-09,8,-2.125,11,22,2,250.490563349257,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","niedrig",0
2017-02-09,8,-2.125,11,22,3,107.639984783785,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","niedrig",0
2017-02-09,8,-2.125,11,22,4,50.2485860858745,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","niedrig",0
2017-02-09,8,-2.125,11,22,5,244.597694878654,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","niedrig",0
2017-02-10,7,-1.75,16,10,1,121.144021086338,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-02-10,7,-1.75,16,10,2,261.357365889667,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-02-10,7,-1.75,16,10,3,90.3208657475892,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-02-10,7,-1.75,16,10,4,68.707358861519,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-02-10,7,-1.75,16,10,5,291.991357923282,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","niedrig",0
2017-02-11,7,0,17,0,1,100.989205252472,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","niedrig",0
2017-02-11,7,0,17,0,2,370.184991912543,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","niedrig",0
2017-02-11,7,0,17,0,3,107.677440690871,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","niedrig",0
2017-02-11,7,0,17,0,4,108.587748137268,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","niedrig",0
2017-02-11,7,0,17,0,5,265.755181023214,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","niedrig",0
2017-02-12,8,0.375,17,10,1,44.557352092852,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","niedrig",0
2017-02-12,8,0.375,17,10,2,416.379213088695,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","niedrig",0
2017-02-12,8,0.375,17,10,3,132.993031450996,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","niedrig",0
2017-02-12,8,0.375,17,10,4,164.72696827433,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","niedrig",0
2017-02-12,8,0.375,17,10,5,254.571688425132,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","niedrig",0
2017-02-13,0,-0.25,10,10,1,119.108720290684,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-02-13,0,-0.25,10,10,2,253.451793499213,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-02-13,0,-0.25,10,10,3,78.6151404289983,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-02-13,0,-0.25,10,10,4,66.9857019587524,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-02-13,0,-0.25,10,10,5,248.698683073908,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","niedrig",0
2017-02-14,2,-0.75,8,49,1,141.073519448693,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-02-14,2,-0.75,8,49,2,255.75728975769,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-02-14,2,-0.75,8,49,3,74.0592957059607,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-02-14,2,-0.75,8,49,4,116.314901445917,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-02-14,2,-0.75,8,49,5,241.414722898101,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-02-15,0,5.875,4,5,1,100.825877196342,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-02-15,0,5.875,4,5,2,278.538706748637,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-02-15,0,5.875,4,5,3,98.7987630293648,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-02-15,0,5.875,4,5,4,85.8636816313846,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-02-15,0,5.875,4,5,5,283.280374872234,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-02-16,7,6.25,10,61,1,146.826941839259,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-02-16,7,6.25,10,61,2,309.868693401512,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-02-16,7,6.25,10,61,3,88.6343385040749,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-02-16,7,6.25,10,61,4,76.3790125687554,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-02-16,7,6.25,10,61,5,290.37633456587,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-02-17,7,6,9,61,1,151.638373911674,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","mittel",0
2017-02-17,7,6,9,61,2,272.294876852516,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","mittel",0
2017-02-17,7,6,9,61,3,72.4603237114376,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","mittel",0
2017-02-17,7,6,9,61,4,84.904925270326,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","mittel",0
2017-02-17,7,6,9,61,5,279.376992517433,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","mittel",0
2017-02-18,7,4.625,12,20,1,141.71660063089,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","mittel",0
2017-02-18,7,4.625,12,20,2,428.420760681624,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","mittel",0
2017-02-18,7,4.625,12,20,3,110.173674444994,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","mittel",0
2017-02-18,7,4.625,12,20,4,130.746487752412,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","mittel",0
2017-02-18,7,4.625,12,20,5,470.50884355386,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","mittel",0
2017-02-19,7,5.625,8,61,1,62.0097969516182,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","mittel",0
2017-02-19,7,5.625,8,61,2,447.567200414903,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","mittel",0
2017-02-19,7,5.625,8,61,3,143.24278246555,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","mittel",0
2017-02-19,7,5.625,8,61,4,161.686427026824,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","mittel",0
2017-02-19,7,5.625,8,61,5,314.345356595209,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","mittel",0
2017-02-20,7,8,16,61,1,66.0328545899126,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","hoch",0
2017-02-20,7,8,16,61,2,253.268174669793,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","hoch",0
2017-02-20,7,8,16,61,3,71.0356451081313,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","hoch",0
2017-02-20,7,8,16,61,4,82.0547293877186,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","hoch",0
2017-02-20,7,8,16,61,5,172.609783679393,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","hoch",0
2017-02-21,6,7.625,18,61,1,109.49615849071,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","hoch",0
2017-02-21,6,7.625,18,61,2,228.580529593722,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","hoch",0
2017-02-21,6,7.625,18,61,3,73.4145321399375,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","hoch",0
2017-02-21,6,7.625,18,61,4,72.2593350833824,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","hoch",0
2017-02-21,6,7.625,18,61,5,216.340216270472,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","hoch",0
2017-02-22,6,7.375,20,61,1,61.7410274782351,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","hoch",0
2017-02-22,6,7.375,20,61,2,190.339694203761,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","hoch",0
2017-02-22,6,7.375,20,61,3,71.2165459705098,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","hoch",0
2017-02-22,6,7.375,20,61,4,58.1723333446861,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","hoch",0
2017-02-22,6,7.375,20,61,5,193.68895968633,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","hoch",0
2017-02-23,7,4.375,22,63,1,83.2419409328517,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","mittel",0
2017-02-23,7,4.375,22,63,2,211.823498155332,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","mittel",0
2017-02-23,7,4.375,22,63,3,64.732366279063,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","mittel",0
2017-02-23,7,4.375,22,63,4,68.0279423384753,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","mittel",0
2017-02-23,7,4.375,22,63,5,270.503133269846,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","mittel",0
2017-02-24,1,4.125,15,21,1,125.53740598929,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","mittel",0
2017-02-24,1,4.125,15,21,2,239.782123705357,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","mittel",0
2017-02-24,1,4.125,15,21,3,99.2841701711762,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","mittel",0
2017-02-24,1,4.125,15,21,4,80.4488608498589,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","mittel",0
2017-02-24,1,4.125,15,21,5,316.95394111832,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","mittel",0
2017-02-25,7,3.375,12,61,1,115.341612709924,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","mittel",0
2017-02-25,7,3.375,12,61,2,312.627992129368,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","mittel",0
2017-02-25,7,3.375,12,61,3,114.169995993508,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","mittel",0
2017-02-25,7,3.375,12,61,4,109.366704462816,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","mittel",0
2017-02-25,7,3.375,12,61,5,234.921803571215,NA,0,0,"Kein Feiertag",0,"Samstag","0",0,"Winter","mittel",0
2017-02-26,7,7.5,11,61,1,51.7803618656751,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","hoch",0
2017-02-26,7,7.5,11,61,2,428.913586120998,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","hoch",0
2017-02-26,7,7.5,11,61,3,158.09736357214,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","hoch",0
2017-02-26,7,7.5,11,61,4,219.070489867947,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","hoch",0
2017-02-26,7,7.5,11,61,5,285.771133555259,NA,0,0,"Kein Feiertag",0,"Sonntag","0",0,"Winter","hoch",0
2017-02-27,8,10.75,11,41,1,122.569495991968,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","hoch",0
2017-02-27,8,10.75,11,41,2,309.386402370393,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","hoch",0
2017-02-27,8,10.75,11,41,3,84.7166976739322,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","hoch",0
2017-02-27,8,10.75,11,41,4,79.9282396414421,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","hoch",0
2017-02-27,8,10.75,11,41,5,225.788574192508,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","hoch",0
2017-02-28,6,6,15,21,1,83.0765621031534,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","mittel",0
2017-02-28,6,6,15,21,2,229.94140636776,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","mittel",0
2017-02-28,6,6,15,21,3,55.6773803478843,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","mittel",0
2017-02-28,6,6,15,21,4,63.4128404969572,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","mittel",0
2017-02-28,6,6,15,21,5,217.112882821244,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","mittel",0
2017-03-01,6,5,14,63,1,125.217450323725,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-03-01,6,5,14,63,2,249.680771523383,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-03-01,6,5,14,63,3,81.196753748226,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-03-01,6,5,14,63,4,63.9917334574785,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-03-01,6,5,14,63,5,184.419259396229,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-03-02,3,6.5,16,21,1,129.890356481374,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-03-02,3,6.5,16,21,2,236.090084433661,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-03-02,3,6.5,16,21,3,93.1703797209382,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-03-02,3,6.5,16,21,4,88.5170198704386,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-03-02,3,6.5,16,21,5,208.162352876757,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-03-03,2,8.375,10,0,1,87.3180596980489,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","hoch",0
2017-03-03,2,8.375,10,0,2,238.976721219758,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","hoch",0
2017-03-03,2,8.375,10,0,3,102.152065009225,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","hoch",0
2017-03-03,2,8.375,10,0,4,117.704319583557,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","hoch",0
2017-03-03,2,8.375,10,0,5,233.433296191023,NA,0,0,"Kein Feiertag",0,"Freitag","0",0,"Winter","hoch",0
2017-03-04,6,9.125,5,5,1,98.7435434121811,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","hoch",0
2017-03-04,6,9.125,5,5,2,294.842273268246,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","hoch",0
2017-03-04,6,9.125,5,5,3,106.326572981857,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","hoch",0
2017-03-04,6,9.125,5,5,4,106.359853382428,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","hoch",0
2017-03-04,6,9.125,5,5,5,244.654903697285,NA,0,0,"Kein Feiertag",0,"Samstag","1",0,"Winter","hoch",0
2017-03-05,7,7.375,12,61,1,34.5835550634367,NA,0,0,"Kein Feiertag",0,"Sonntag","0",1,"Winter","hoch",0
2017-03-05,7,7.375,12,61,2,402.778273319068,NA,0,0,"Kein Feiertag",0,"Sonntag","0",1,"Winter","hoch",0
2017-03-05,7,7.375,12,61,3,135.958950858257,NA,0,0,"Kein Feiertag",0,"Sonntag","0",1,"Winter","hoch",0
2017-03-05,7,7.375,12,61,4,140.485447246568,NA,0,0,"Kein Feiertag",0,"Sonntag","0",1,"Winter","hoch",0
2017-03-05,7,7.375,12,61,5,237.230130489581,NA,0,0,"Kein Feiertag",0,"Sonntag","0",1,"Winter","hoch",0
2017-03-06,8,3.75,17,0,1,89.6750437494664,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","mittel",0
2017-03-06,8,3.75,17,0,2,243.60177838846,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","mittel",0
2017-03-06,8,3.75,17,0,3,86.9960424642728,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","mittel",0
2017-03-06,8,3.75,17,0,4,81.6378419412611,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","mittel",0
2017-03-06,8,3.75,17,0,5,237.36778410527,NA,0,0,"Kein Feiertag",0,"Montag","0",0,"Winter","mittel",0
2017-03-07,7,1.75,7,20,1,100.15087379542,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-03-07,7,1.75,7,20,2,220.995436239232,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-03-07,7,1.75,7,20,3,83.4283849697076,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-03-07,7,1.75,7,20,4,67.1621281398369,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-03-07,7,1.75,7,20,5,221.073127599374,NA,0,0,"Kein Feiertag",0,"Dienstag","0",0,"Winter","niedrig",0
2017-03-08,6,5.75,9,61,1,94.9229502187465,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-03-08,6,5.75,9,61,2,229.762106992602,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-03-08,6,5.75,9,61,3,82.5934194590142,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-03-08,6,5.75,9,61,4,66.6334195345118,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-03-08,6,5.75,9,61,5,172.894375808564,NA,0,0,"Kein Feiertag",0,"Mittwoch","0",0,"Winter","mittel",0
2017-03-09,7,7.375,8,21,1,111.351351910469,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
2017-03-09,7,7.375,8,21,2,270.975919358021,NA,0,0,"Kein Feiertag",0,"Donnerstag","0",0,"Winter","hoch",0
